<HTML>
<HEAD><TITLE>OMNIWeb Results</TITLE></HEAD>
<BODY>
<center><font size=5 color=red>OMNIWeb Plus Browser Results </font></center><br>
<B>Listing for omni_min data from 2024050900 to 2024051223</B><hr><pre>Selected parameters:
 1 Field magnitude average, nT
 2 BX, nT (GSE, GSM)
 3 BY, nT (GSE)
 4 BZ, nT (GSE)
 5 BZ, nT (GSM)
 6 Speed, km/s
 7 Proton Density, n/cc
 8 Proton Temperature, K
 9 AE-index, nT
10 SYM/H, nT

YYYY DOY HR MN      1       2       3       4       5       6      7        8     9    10 
2024 133  8  6    4.44   -4.24    0.23    1.28    1.30 99999.9 999.99 9999999.   326  -139
2024 133  8  7    4.52   -4.24    0.07    1.51    1.51 99999.9 999.99 9999999.   328  -138
2024 133  8  8    4.58   -4.22    0.04    1.77    1.76 99999.9 999.99 9999999.   333  -139
2024 133  8  9    4.55   -4.20    0.24    1.73    1.75 99999.9 999.99 9999999.   340  -139
2024 133  8 10    4.48   -4.12    0.43    1.70    1.74 99999.9 999.99 9999999.   323  -139
2024 133  8 11    4.46   -4.22    0.38    1.37    1.41   869.3   1.75   27888.   303  -139
2024 133  8 12 9999.99 9999.99 9999.99 9999.99 9999.99   869.3   1.75   27888.   306  -139
2024 133  8 13    4.52   -4.29   -0.05    1.36    1.34   869.3   1.75   27888.   324  -138
2024 133  8 14    4.51   -4.16   -0.15    1.71    1.68 99999.9 999.99 9999999.   321  -137
2024 133  8 15 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   313  -138
2024 133  8 16    4.48   -4.27    0.46    1.26    1.31 99999.9 999.99 9999999.   323  -139
2024 133  8 17    4.47   -4.24    0.38    1.34    1.38 99999.9 999.99 9999999.   367  -140
2024 133  8 18    4.52   -4.33    0.47    1.19    1.24 99999.9 999.99 9999999.   402  -141
2024 133  8 19    4.52   -4.33    0.47    1.19    1.24 99999.9 999.99 9999999.   415  -141
2024 133  8 20    4.52   -4.36    0.46    1.08    1.13 99999.9 999.99 9999999.   396  -141
2024 133  8 21    4.48   -4.18    0.30    1.57    1.60   862.5   1.74   27422.   365  -139
2024 133  8 22    4.48   -4.11    0.01    1.75    1.74   862.5   1.74   27422.   353  -138
2024 133  8 23    4.45   -4.00   -0.54    1.86    1.78 99999.9 999.99 9999999.   328  -138
2024 133  8 24    4.40   -3.87   -0.26    2.08    2.03 99999.9 999.99 9999999.   330  -138
2024 133  8 25    4.32   -3.94   -0.08    1.73    1.71   864.1   1.77   38420.   312  -138
2024 133  8 26    4.33   -3.85   -0.41    1.94    1.87   864.1   1.77   38420.   311  -138
2024 133  8 27    4.32   -3.94   -0.15    1.76    1.73 99999.9 999.99 9999999.   328  -137
2024 133  8 28    4.32   -3.96   -0.14    1.72    1.69 99999.9 999.99 9999999.   339  -136
2024 133  8 29    4.34   -4.01   -0.15    1.66    1.63   866.1   1.50   27577.   367  -136
2024 133  8 30    4.44   -4.18   -0.13    1.49    1.46   866.1   1.50   27577.   390  -136
2024 133  8 31    4.43   -4.14    0.13    1.54    1.54   866.1   1.50   27577.   404  -137
2024 133  8 32    4.50   -4.12   -0.07    1.79    1.77 99999.9 999.99 9999999.   409  -137
2024 133  8 33    4.47   -4.15    0.06    1.64    1.63   861.3   1.49   26301.   403  -136
2024 133  8 34    4.46   -4.14    0.04    1.64    1.63   861.3   1.49   26301.   405  -135
2024 133  8 35    4.41   -4.19    0.47    1.25    1.30   861.0   1.46   26522.   382  -135
2024 133  8 36    4.55   -4.32    0.33    1.36    1.39   860.9   1.49   26209.   349  -134
2024 133  8 37    4.59   -4.40    0.09    1.28    1.28   861.4   1.49   26925.   318  -133
2024 133  8 38    4.55   -4.39    0.17    1.14    1.15   857.8   1.28   26170.   289  -133
2024 133  8 39    4.55   -4.39    0.11    1.16    1.16   857.5   1.24   26158.   275  -134
2024 133  8 40    4.39   -4.32    0.06    0.75    0.75   860.3   1.40   26757.   287  -135
2024 133  8 41    4.48   -4.37    0.22    0.94    0.96   860.3   1.40   26757.   312  -135
2024 133  8 42    4.43   -4.33    0.14    0.86    0.87   860.4   1.26   26833.   342  -134
2024 133  8 43    4.43   -4.39    0.07    0.50    0.50   856.0   1.17   27227.   352  -135
2024 133  8 44    4.56   -4.52   -0.05    0.52    0.51   859.6   1.18   26781.   376  -134
2024 133  8 45    4.75   -4.70   -0.13    0.57    0.55   859.7   1.36   26460.   433  -135
2024 133  8 46    4.43   -4.38    0.14    0.49    0.50   857.7   1.19   27895.   416  -135
2024 133  8 47    4.37   -4.34    0.11    0.44    0.45   848.9   1.01   28421.   445  -134
2024 133  8 48    4.25   -4.10    0.04    0.96    0.96   848.7   1.06   27629.   439  -134
2024 133  8 49    4.18   -4.01    0.25    0.94    0.96   848.1   1.30   26574.   360  -132
2024 133  8 50    4.31   -4.22    0.53    0.50    0.56   848.3   1.33   25228.   337  -131
2024 133  8 51    4.33   -4.24    0.55    0.61    0.67   848.2   1.30   25712.   383  -132
2024 133  8 52    4.34   -4.29    0.50    0.41    0.46   848.0   1.17   27474.   408  -134
2024 133  8 53    4.38   -4.36    0.35   -0.06   -0.02   848.0   1.17   27474.   480  -136
2024 133  8 54    4.45   -4.44    0.04   -0.09   -0.08 99999.9 999.99 9999999.   525  -137
2024 133  8 55    4.41   -4.39    0.28   -0.11   -0.08   841.5   1.13   25288.   469  -137
2024 133  8 56    4.32   -4.31    0.32   -0.05   -0.01   839.8   1.08   26125.   441  -135
2024 133  8 57    4.29   -4.27    0.25   -0.16   -0.13   838.3   1.11   25747.   461  -133
2024 133  8 58    4.36   -4.35    0.24    0.04    0.07   838.3   1.14   25178.   463  -131
2024 133  8 59    4.40   -4.39    0.15    0.03    0.05   841.2   1.23   25482.   454  -130
2024 133  9  0    4.35   -4.34    0.13   -0.03   -0.02   842.7   1.23   25124.   513  -131
2024 133  9  1    4.44   -4.43    0.08    0.19    0.20   843.5   1.20   24714.   547  -133
2024 133  9  2    4.49   -4.47    0.04   -0.15   -0.14 99999.9 999.99 9999999.   544  -134
2024 133  9  3    4.29   -4.25    0.21   -0.41   -0.38 99999.9 999.99 9999999.   499  -134
2024 133  9  4    4.19   -4.13    0.07   -0.30   -0.29   837.9   1.27   25153.   432  -134
2024 133  9  5    4.17   -4.08    0.36   -0.65   -0.61   838.7   1.25   25252.   385  -133
2024 133  9  6    4.14   -4.05    0.14   -0.65   -0.63   839.9   1.27   25351.   368  -132
2024 133  9  7    4.07   -3.99    0.32   -0.57   -0.53   843.8   1.39   24908.   349  -132
2024 133  9  8    4.43   -4.37    0.25   -0.51   -0.48   843.8   1.39   24907.   353  -132
2024 133  9  9    4.25   -4.19    0.05   -0.54   -0.53   840.1   1.39   24638.   405  -132
2024 133  9 10    4.21   -4.17    0.10   -0.41   -0.40   840.5   1.39   24776.   422  -131
2024 133  9 11    4.14   -4.07    0.24   -0.45   -0.42   841.4   1.40   25054.   383  -130
2024 133  9 12    4.14   -4.10    0.28   -0.38   -0.35   839.4   1.35   24662.   388  -130
2024 133  9 13    4.09   -4.03    0.17   -0.43   -0.41   839.4   1.35   24662.   386  -130
2024 133  9 14    4.49   -4.44    0.13   -0.29   -0.27   837.0   1.51   24973.   370  -130
2024 133  9 15    4.31   -4.21   -0.22   -0.40   -0.42   837.6   1.51   25018.   367  -128
2024 133  9 16    4.21   -4.11    0.10   -0.68   -0.67   841.0   1.53   25330.   367  -126
2024 133  9 17    4.12   -3.94    0.13   -1.04   -1.02   839.9   1.29   27162.   375  -119
2024 133  9 18    4.19   -4.11    0.02   -0.75   -0.74   837.8   1.24   25164.   506  -110
2024 133  9 19    4.27   -4.18   -0.07   -0.75   -0.75   841.7   1.43   24898.   538  -101
2024 133  9 20    4.29   -4.19   -0.27   -0.78   -0.80   842.2   1.43   24941.   419   -94
2024 133  9 21    4.19   -4.05   -0.16   -0.82   -0.83   843.2   1.21   26709.   582   -94
2024 133  9 22    4.11   -4.01   -0.46   -0.30   -0.35   843.5   1.07   28827.   633  -101
2024 133  9 23    4.29   -4.22   -0.22   -0.52   -0.54   839.2   0.95   36167.   798  -109
2024 133  9 24    4.19   -4.11   -0.06   -0.48   -0.48   839.0   0.96   35380.   781  -112
2024 133  9 25    4.15   -4.02   -0.22    0.09    0.07   836.0   1.26   24687.   732  -113
2024 133  9 26    4.39   -4.21   -0.05    0.64    0.63   840.2   1.54   27669.   664  -111
2024 133  9 27    8.28   -7.59   -0.76    2.50    2.41   863.2   2.01   58410.   658  -111
2024 133  9 28    7.79   -7.09   -0.45    2.64    2.58   884.3   3.71   73236.   779  -112
2024 133  9 29   11.63  -10.43   -0.81    4.72    4.61   867.8   2.86   53774.   820  -114
2024 133  9 30   11.25  -10.10   -0.34    4.60    4.54   891.1   3.98   71695.   655  -115
2024 133  9 31   10.22   -9.01    0.57    4.63    4.66   878.8   3.67   91973.   548  -115
2024 133  9 32   11.22  -10.03   -0.32    4.92    4.86   877.5   3.96   86353.   584  -114
2024 133  9 33   11.52  -10.30   -0.09    4.85    4.82   880.1   4.36   76527.   487  -115
2024 133  9 34   11.31  -10.03   -0.93    4.97    4.85   889.4   3.70   86103.   493  -115
2024 133  9 35   11.60  -10.11   -1.25    5.46    5.30   884.4   3.68   88147.   518  -114
2024 133  9 36   10.75   -9.22    1.07    5.23    5.31   871.2   3.94   70037.   627  -113
2024 133  9 37   10.72   -9.75    0.58    4.35    4.39   870.9   3.95   69609.   487  -114
2024 133  9 38   11.08  -10.55    0.70    3.14    3.19   879.3   4.24   69036.   414  -116
2024 133  9 39   11.19  -10.71    0.59    3.14    3.18   879.3   4.24   69036.   418  -116
2024 133  9 40   10.82  -10.04    0.50    3.72    3.75 99999.9 999.99 9999999.   473  -115
2024 133  9 41   10.51   -8.88    1.48    5.36    5.48   875.6   4.07   65088.   530  -115
2024 133  9 42   10.07   -7.78    2.36    5.88    6.09   875.6   4.07   65088.   513  -115
2024 133  9 43    9.95   -7.81    2.79    5.41    5.66 99999.9 999.99 9999999.   478  -116
2024 133  9 44    9.91   -7.67    3.00    5.46    5.73 99999.9 999.99 9999999.   479  -115
2024 133  9 45   10.20   -8.46    2.08    5.21    5.39 99999.9 999.99 9999999.   486  -115
2024 133  9 46   10.04   -8.21    2.05    5.30    5.48 99999.9 999.99 9999999.   463  -115
2024 133  9 47   10.11   -8.55    2.08    4.85    5.03   873.9   4.76   83363.   433  -116
2024 133  9 48   10.26   -9.11    1.50    4.39    4.52   873.9   4.76   83363.   424  -116
2024 133  9 49   10.60   -9.25    1.48    4.86    4.98 99999.9 999.99 9999999.   442  -115
2024 133  9 50   10.67   -9.44    1.81    4.58    4.74   868.9   5.32   65845.   448  -115
2024 133  9 51   10.52   -9.59    2.26    3.63    3.83   868.9   5.32   65845.   417  -116
2024 133  9 52   10.42   -8.77    2.07    5.14    5.32   868.9   5.32   65845.   384  -116
2024 133  9 53   10.44   -9.54    1.65    3.84    3.98 99999.9 999.99 9999999.   402  -117
2024 133  9 54   10.50   -9.48    1.82    4.07    4.23 99999.9 999.99 9999999.   398  -117
2024 133  9 55   10.78   -9.70    1.60    4.32    4.45 99999.9 999.99 9999999.   373  -117
2024 133  9 56   11.03   -9.97    1.61    4.35    4.49 99999.9 999.99 9999999.   400  -115
2024 133  9 57   10.69   -9.63    1.95    4.03    4.20 99999.9 999.99 9999999.   431  -113
2024 133  9 58   10.93  -10.57    1.17    2.46    2.56   862.4   4.84   61797.   410  -110
2024 133  9 59   10.87  -10.17    1.00    3.69    3.77   862.4   4.84   61797.   394  -108
2024 133 10  0   10.49   -9.72    1.22    3.65    3.75   866.4   5.09   71219.   421  -107
2024 133 10  1   10.34   -9.63    1.17    3.46    3.56   866.4   5.09   71219.   398  -107
2024 133 10  2   10.21   -9.59    0.96    3.21    3.29   866.4   5.09   71219.   400  -107
2024 133 10  3   10.58   -9.94    1.23    3.35    3.45   865.6   4.79   64850.   380  -107
2024 133 10  4   10.61  -10.00    1.57    3.07    3.21   865.6   4.79   64850.   378  -106
2024 133 10  5   10.29   -9.71    1.77    2.83    2.99   865.6   4.79   64850.   402  -105
2024 133 10  6   10.46   -9.55    1.64    3.67    3.81   881.7   2.26   91879.   405  -104
2024 133 10  7   10.59   -9.58    1.43    4.10    4.22   874.2   3.43   85931.   375  -104
2024 133 10  8   10.78   -9.73    1.07    4.44    4.52   864.3   5.00   78060.   367  -104
2024 133 10  9   10.66   -9.67    0.78    4.39    4.44   871.3   4.52   68587.   364  -104
2024 133 10 10   10.81   -8.85    2.16    5.38    5.56   871.3   4.52   68587.   381  -105
2024 133 10 11   10.62   -9.03    1.32    5.25    5.35   878.6   2.48   93109.   412  -104
2024 133 10 12   10.97   -9.44    1.29    5.28    5.38   877.0   2.66   89114.   383  -104
2024 133 10 13   10.83   -7.53    3.95    6.22    6.56   878.2   3.06   86322.   397  -104
2024 133 10 14   10.78   -7.78    3.06    6.20    6.46   894.5   3.17  112856.   327  -104
2024 133 10 15   10.69   -8.57    2.66    4.90    5.13   882.2   3.16   96941.   305  -104
2024 133 10 16   10.61   -8.78    2.68    4.37    4.60   875.4   2.92   80107.   279  -104
2024 133 10 17   10.82   -8.73    2.70    5.11    5.34   890.4   3.06   91192.   232  -104
2024 133 10 18   10.72   -8.49    2.41    5.21    5.41   885.1   2.57   95240.   230  -104
2024 133 10 19   10.63   -8.39    2.50    5.27    5.48   875.9   3.04   76046.   200  -105
2024 133 10 20   10.81   -8.81    1.82    5.24    5.39 99999.9 999.99 9999999.   186  -105
2024 133 10 21   10.90   -9.24    1.53    5.34    5.46   876.6   2.34   80469.   176  -103
2024 133 10 22   10.74   -9.25    1.57    5.06    5.18   876.6   2.34   80469.   159  -104
2024 133 10 23   10.98   -9.71    1.36    4.83    4.94   870.7   2.84   89117.   162  -107
2024 133 10 24   10.75   -9.35    2.22    4.61    4.80   872.1   2.76   84617.   132  -108
2024 133 10 25   10.72   -9.41    2.78    4.12    4.36   873.2   2.52   85036.   165  -109
2024 133 10 26   10.70   -8.80    2.68    5.23    5.45   869.2   2.91   82134.   189  -109
2024 133 10 27   10.57   -7.59    4.15    6.04    6.40   877.1   3.12   95758.   215  -110
2024 133 10 28   10.64   -8.35    3.21    5.71    5.98   875.6   3.43   76934.   216  -109
2024 133 10 29   10.58   -9.10    1.99    4.95    5.11   875.6   3.43   76934.   206  -109
2024 133 10 30   10.39   -8.39    2.27    5.44    5.63   878.1   2.53  118889.   202  -108
2024 133 10 31   10.46   -7.67    2.83    6.36    6.59   878.6   3.02   94480.   136  -106
2024 133 10 32   10.62   -8.18    1.81    6.11    6.25   878.7   3.21   85767.   109  -104
2024 133 10 33   10.37   -8.22    1.75    5.61    5.75   878.6   2.83  119409.   170  -103
2024 133 10 34   10.06   -8.13    2.40    4.98    5.18   891.6   2.44  138851.   195  -102
2024 133 10 35   10.04   -7.70    2.78    5.28    5.51   902.1   1.42  228141.   128  -101
2024 133 10 36   10.02   -7.20    3.53    5.42    5.72   895.8   3.12   97038.   130  -100
2024 133 10 37   10.24   -7.85    2.17    6.13    6.30   893.9   2.58  203679.   119  -102
2024 133 10 38   10.07   -7.89    2.00    5.82    5.98   894.5   2.17  285542.   104  -105
2024 133 10 39   10.05   -8.48    1.65    4.99    5.12   888.7   2.38  164514.   144  -106
2024 133 10 40   10.20   -8.93    1.66    4.64    4.77   886.5   1.82  219615.   150  -106
2024 133 10 41 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   134  -106
2024 133 10 42   10.19   -9.42    0.47    3.86    3.89 99999.9 999.99 9999999.   127  -108
2024 133 10 43   10.15   -9.44    0.05    3.71    3.70   875.5   0.97  420206.   111  -110
2024 133 10 44   10.18   -9.48    0.14    3.68    3.68   875.5   0.97  420206.   137  -112
2024 133 10 45   10.21   -9.49   -0.05    3.77    3.75   875.5   0.97  420206.   169  -112
2024 133 10 46   10.19   -9.52   -0.03    3.64    3.62   876.7   0.96  435776.   163  -113
2024 133 10 47   10.20   -9.57   -0.29    3.49    3.45   876.7   0.96  435776.   118  -114
2024 133 10 48   10.14   -9.34   -0.16    3.91    3.88   876.7   0.96  435776.    96  -116
2024 133 10 49   10.06   -9.16    0.07    4.15    4.14 99999.9 999.99 9999999.   133  -117
2024 133 10 50   10.10   -9.27   -0.15    3.98    3.95 99999.9 999.99 9999999.   144  -118
2024 133 10 51   10.09   -9.26   -0.14    3.99    3.96   885.0   1.10  588179.   146  -119
2024 133 10 52   10.09   -9.07   -0.01    4.42    4.40   885.0   1.10  588179.   138  -119
2024 133 10 53    9.99   -9.18   -0.62    3.86    3.79   885.0   1.10  588179.   134  -121
2024 133 10 54   10.03   -9.12    0.47    4.14    4.17 99999.9 999.99 9999999.   117  -121
2024 133 10 55   10.09   -9.12    0.39    4.27    4.29 99999.9 999.99 9999999.   134  -121
2024 133 10 56   10.05   -9.06    0.81    4.27    4.33 99999.9 999.99 9999999.   150  -121
2024 133 10 57   10.05   -9.06    0.81    4.27    4.33 99999.9 999.99 9999999.   141  -121
2024 133 10 58   10.05   -9.01    0.65    4.42    4.46 99999.9 999.99 9999999.   108  -121
2024 133 10 59   10.06   -9.08    0.43    4.30    4.32   884.2   1.06  595479.    92  -120
2024 133 11  0   10.06   -9.16    0.38    4.13    4.15   884.2   1.06  595479.    74  -120
2024 133 11  1   10.07   -9.12    0.45    4.24    4.26 99999.9 999.99 9999999.    87  -120
2024 133 11  2   10.07   -9.11    0.45    4.26    4.28 99999.9 999.99 9999999.   112  -120
2024 133 11  3   10.06   -9.01    0.43    4.44    4.46 99999.9 999.99 9999999.   122  -120
2024 133 11  4   10.05   -9.04    0.42    4.35    4.37 99999.9 999.99 9999999.   138  -119
2024 133 11  5   10.04   -9.10    0.17    4.23    4.23 99999.9 999.99 9999999.   158  -119
2024 133 11  6   10.13   -9.11   -0.72    4.31    4.23   881.5   0.99  489406.   147  -118
2024 133 11  7   10.28   -9.18   -1.52    4.35    4.19   874.9   1.05  514423.   125  -118
2024 133 11  8   10.31   -9.29   -1.80    4.09    3.91   881.8   0.97  520832.   100  -118
2024 133 11  9   10.28   -9.25   -1.54    3.87    3.71   883.0   0.89  467364.    78  -117
2024 133 11 10   10.04   -9.07    0.23    4.21    4.21   882.5   0.83  414979.    77  -117
2024 133 11 11    9.94   -8.13    2.82    4.66    4.90   882.5   0.83  414979.    78  -117
2024 133 11 12    9.85   -8.41    2.10    4.66    4.83   856.1   0.96  244028.    60  -116
2024 133 11 13    9.78   -8.32    2.51    4.46    4.67   856.1   0.96  244028.    39  -117
2024 133 11 14    9.80   -8.62    1.24    4.44    4.53   856.1   0.96  244028.    34  -117
2024 133 11 15    9.84   -8.92    0.99    3.99    4.06 99999.9 999.99 9999999.    30  -117
2024 133 11 16    9.79   -8.89    0.70    3.91    3.96   856.2   1.17  261466.    49  -117
2024 133 11 17    9.77   -9.07   -0.01    3.58    3.56   856.2   1.17  261466.    70  -117
2024 133 11 18    9.91   -9.20   -1.36    3.35    3.21   856.2   1.17  261466.    62  -117
2024 133 11 19    9.88   -9.10   -0.02    3.83    3.81 99999.9 999.99 9999999.    65  -116
2024 133 11 20    9.82   -9.22   -1.19    2.99    2.87   868.8   1.02  387103.    86  -116
2024 133 11 21    9.84   -9.31   -0.81    2.88    2.79   868.8   1.02  387103.    82  -116
2024 133 11 22    9.92   -9.20   -0.23    3.59    3.55 99999.9 999.99 9999999.    62  -115
2024 133 11 23    9.81   -8.76    0.53    4.31    4.34   860.9   1.12  288208.    56  -114
2024 133 11 24    9.78   -8.67    0.60    4.42    4.46   860.9   1.12  288208.    95  -114
2024 133 11 25    9.82   -8.82    0.21    4.26    4.26   865.7   0.97  318617.    91  -113
2024 133 11 26    9.82   -9.01    0.12    3.79    3.79   865.7   0.97  318617.    74  -113
2024 133 11 27    9.87   -9.38   -0.01    3.05    3.04 99999.9 999.99 9999999.   136  -112
2024 133 11 28    9.85   -9.27   -0.26    3.26    3.22 99999.9 999.99 9999999.   156  -111
2024 133 11 29    9.85   -8.95   -0.75    4.02    3.93   855.6   1.17  379591.   145  -110
2024 133 11 30    9.90   -8.95   -0.20    3.88    3.85   855.6   1.17  379591.   136  -109
2024 133 11 31    9.86   -8.81   -1.49    4.15    4.00 99999.9 999.99 9999999.   111  -108
2024 133 11 32    9.90   -9.25    0.13    3.28    3.28 99999.9 999.99 9999999.   107  -107
2024 133 11 33    9.95   -9.30    1.55    3.14    3.27   866.2   0.85  363406.   124  -107
2024 133 11 34    9.95   -9.28    1.21    3.30    3.40   864.6   0.88  328887.   110  -108
2024 133 11 35    9.69   -8.83    2.22    3.29    3.48   862.9   0.91  289880.   119  -109
2024 133 11 36    9.24   -8.46    1.93    3.04    3.21   884.1   1.06  503978.   199  -109
2024 133 11 37    9.28   -8.45    1.71    3.06    3.21   878.8   1.01  454328.   225  -110
2024 133 11 38    8.90   -7.67    3.12    3.10    3.38   862.6   0.88  300956.   141  -110
2024 133 11 39    9.29   -8.21    2.36    3.34    3.54   862.6   0.88  300956.   130  -111
2024 133 11 40    9.36   -8.60    1.83    2.92    3.08   881.4   0.99  504641.   117  -112
2024 133 11 41    9.34   -8.50    1.93    3.06    3.23   881.4   0.99  504641.   102  -113
2024 133 11 42    9.23   -8.27    2.38    3.11    3.32   862.0   0.95  281978.   102  -113
2024 133 11 43    9.31   -7.71    3.05    3.85    4.12   871.1   0.97  370899.   123  -113
2024 133 11 44    9.35   -8.56    2.13    2.88    3.07   882.9   1.06  488516.   125  -114
2024 133 11 45    9.01   -7.71    2.29    3.76    3.96   858.6   1.24  258670.   121  -114
2024 133 11 46    9.38   -8.26    1.39    3.64    3.75   858.5   1.24  258135.   100  -113
2024 133 11 47    9.31   -8.05    1.00    3.93    4.01   883.7   0.99  570654.    92  -114
2024 133 11 48    9.30   -8.12    0.45    3.83    3.86   879.4   1.04  539542.   104  -113
2024 133 11 49    9.40   -7.92   -0.17    4.32    4.28   852.5   1.34  343620.    94  -114
2024 133 11 50    9.44   -8.14    0.64    3.81    3.85   849.8   1.37  324085.    89  -114
2024 133 11 51    9.42   -8.39   -0.01    3.52    3.50 99999.9 999.99 9999999.    89  -114
2024 133 11 52    9.46   -8.23   -0.57    3.92    3.85 99999.9 999.99 9999999.    87  -114
2024 133 11 53    9.44   -7.67   -1.73    4.66    4.48   899.5   1.23  875764.    95  -115
2024 133 11 54    9.26   -7.94   -0.20    3.89    3.85   899.7   1.06  666106.   102  -115
2024 133 11 55    9.16   -8.10    0.75    3.13    3.19   899.8   0.97  552700.   107  -114
2024 133 11 56    9.03   -8.15    2.04    3.15    3.33   879.5   1.06  591644.    92  -115
2024 133 11 57    9.16   -8.06    0.52    3.41    3.44   879.5   1.06  591644.    86  -114
2024 133 11 58    9.20   -8.04    0.32    3.77    3.78 99999.9 999.99 9999999.    83  -114
2024 133 11 59    9.26   -8.26    0.35    3.53    3.55   890.1   0.98  545323.    82  -114
2024 133 12  0    9.24   -8.18    0.20    3.82    3.82   885.8   0.99  561147.   110  -114
2024 133 12  1    9.28   -8.18    0.15    3.88    3.88   880.4   1.00  580805.   116  -114
2024 133 12  2    9.35   -8.39    0.88    3.71    3.78   874.5   0.90  402251.   107  -114
2024 133 12  3    9.30   -8.39    2.38    2.73    2.95   875.2   0.94  440105.    88  -114
2024 133 12  4    9.17   -7.85    2.67    3.32    3.56   874.3   0.99  520168.    84  -113
2024 133 12  5    9.17   -7.95    2.42    3.45    3.67   871.1   0.95  519670.    79  -113
2024 133 12  6    9.20   -8.19    2.52    2.94    3.17   878.3   0.99  461299.    76  -113
2024 133 12  7    9.21   -8.37    2.22    2.79    2.99   878.3   0.99  466871.    81  -112
2024 133 12  8    9.22   -8.13    2.99    2.79    3.07   878.0   0.99  542158.    99  -111
2024 133 12  9    9.22   -8.15    2.45    3.25    3.47   878.4   1.00  563469.    91  -111
2024 133 12 10    9.20   -8.22    2.36    3.03    3.25   881.1   1.02  636465.    70  -111
2024 133 12 11    8.96   -7.54    0.51    4.77    4.80   880.6   0.94  507290.    72  -110
2024 133 12 12    8.94   -7.89    0.46    4.10    4.13 99999.9 999.99 9999999.    71  -111
2024 133 12 13    8.98   -8.07    0.91    3.83    3.90 99999.9 999.99 9999999.    69  -111
2024 133 12 14    8.97   -7.84    1.09    4.20    4.29 99999.9 999.99 9999999.    53  -112
2024 133 12 15    8.96   -7.84    0.92    4.21    4.28   878.5   1.00  556871.    42  -112
2024 133 12 16    8.99   -7.55    1.39    4.65    4.77   878.5   1.00  556871.    55  -112
2024 133 12 17    9.00   -7.72    1.47    4.34    4.46   873.3   0.95  468086.    68  -112
2024 133 12 18    8.95   -8.14    0.68    3.64    3.69   873.3   0.95  468086.    69  -112
2024 133 12 19    9.00   -8.07    0.71    3.88    3.93   873.3   0.95  468086.    80  -112
2024 133 12 20    9.07   -7.70    1.41    4.59    4.71 99999.9 999.99 9999999.    61  -113
2024 133 12 21    9.11   -7.96    1.52    4.16    4.29 99999.9 999.99 9999999.    81  -113
2024 133 12 22    9.17   -8.07    1.51    4.08    4.21 99999.9 999.99 9999999.   112  -113
2024 133 12 23    9.15   -7.96    1.75    4.16    4.32   878.5   1.07  780750.   148  -112
2024 133 12 24    9.04   -7.83    1.69    4.17    4.32   878.5   1.07  780750.   157  -112
2024 133 12 25    9.13   -7.91    2.20    3.96    4.16 99999.9 999.99 9999999.   145  -111
2024 133 12 26    9.14   -7.58    2.92    4.18    4.46 99999.9 999.99 9999999.   121  -111
2024 133 12 27    9.06   -8.02    1.67    3.79    3.94   891.1   1.06  692664.   113  -110
2024 133 12 28    9.03   -7.56    3.08    3.39    3.69   891.1   1.06  692664.    94  -110
2024 133 12 29    9.11   -7.82    2.35    4.00    4.22 99999.9 999.99 9999999.    89  -110
2024 133 12 30    9.08   -8.13    2.32    3.27    3.49 99999.9 999.99 9999999.    86  -109
2024 133 12 31    8.96   -8.11    1.58    3.43    3.58   869.6   1.06  668284.    84  -109
2024 133 12 32    8.98   -8.18    1.74    3.22    3.38   869.6   1.06  668284.    89  -110
2024 133 12 33    8.99   -8.24    1.28    3.33    3.45   869.6   1.06  668284.   101  -109
2024 133 12 34    8.93   -7.82    2.88    2.44    2.73   871.2   0.95  437978.   107  -110
2024 133 12 35    8.80   -6.76    4.60    2.79    3.26   880.8   0.94  393286.   110  -110
2024 133 12 36    8.67   -6.46    4.52    3.52    3.97   892.7   0.96  500849.   104  -110
2024 133 12 37    8.71   -5.95    4.39    4.46    4.90   892.2   0.98  560126.    95  -110
2024 133 12 38    8.71   -5.95    4.39    4.46    4.90 99999.9 999.99 9999999.    92  -110
2024 133 12 39    8.90   -6.84    4.75    2.95    3.44 99999.9 999.99 9999999.    93  -110
2024 133 12 40    8.82   -6.97    4.84    2.09    2.59 99999.9 999.99 9999999.   108  -111
2024 133 12 41 9999.99 9999.99 9999.99 9999.99 9999.99 99999.9 999.99 9999999.   113  -111
2024 133 12 42    8.83   -6.69    4.76    3.01    3.50 99999.9 999.99 9999999.   111  -111
2024 133 12 43    8.88   -7.18    3.97    3.32    3.73 99999.9 999.99 9999999.   110  -111
2024 133 12 44    8.80   -7.13    4.09    2.85    3.27   887.2   1.11  775262.    99  -111
2024 133 12 45    8.86   -7.45    1.57    4.15    4.30   883.1   1.05  620268.   108  -111
2024 133 12 46    8.86   -7.52    0.29    4.67    4.67   880.1   1.01  626751.   121  -111
2024 133 12 47    8.84   -7.33    0.42    4.84    4.86   879.8   1.01  650598.   134  -111
2024 133 12 48    8.79   -7.20    0.11    5.01    4.99 99999.9 999.99 9999999.   137  -111
2024 133 12 49    8.91   -7.63    0.71    4.49    4.54   874.2   0.96  570184.   132  -111
2024 133 12 50    8.88   -7.55    1.44    4.42    4.55   874.2   0.96  570184.   118  -110
